"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","1","Sé","3/1/2020 - 3/31/2020, Every day, Daily Average",889,497,1587
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","2","Parque Dom Pedro","3/1/2020 - 3/31/2020, Every day, Daily Average",809,459,1423
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","3","Praça João Mendes","3/1/2020 - 3/31/2020, Every day, Daily Average",1142,651,2001
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","4","Ladeira da Memória","3/1/2020 - 3/31/2020, Every day, Daily Average",924,531,1605
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","5","República","3/1/2020 - 3/31/2020, Every day, Daily Average",880,497,1555
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","6","Santa Ifigênia","3/1/2020 - 3/31/2020, Every day, Daily Average",715,405,1260
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","7","Luz","3/1/2020 - 3/31/2020, Every day, Daily Average",516,296,898
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","8","Bom Retiro","3/1/2020 - 3/31/2020, Every day, Daily Average",809,391,1671
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","9","Ponte Pequena","3/1/2020 - 3/31/2020, Every day, Daily Average",286,137,596
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","10","Canindé","3/1/2020 - 3/31/2020, Every day, Daily Average",326,130,816
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","11","Bom Jardim","3/1/2020 - 3/31/2020, Every day, Daily Average",487,269,879
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","12","Pari","3/1/2020 - 3/31/2020, Every day, Daily Average",622,389,993
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","13","João Teodoro","3/1/2020 - 3/31/2020, Every day, Daily Average",894,516,1546
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","14","Oriente","3/1/2020 - 3/31/2020, Every day, Daily Average",920,620,1363
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","15","Bresser","3/1/2020 - 3/31/2020, Every day, Daily Average",1092,753,1582
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","16","Brás","3/1/2020 - 3/31/2020, Every day, Daily Average",1189,717,1970
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","17","Gasômetro","3/1/2020 - 3/31/2020, Every day, Daily Average",1018,593,1746
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","18","Independência","3/1/2020 - 3/31/2020, Every day, Daily Average",1010,672,1517
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","19","Cambuci","3/1/2020 - 3/31/2020, Every day, Daily Average",1289,892,1861
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","20","Glicério","3/1/2020 - 3/31/2020, Every day, Daily Average",1342,868,2073
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","21","Aclimação","3/1/2020 - 3/31/2020, Every day, Daily Average",1465,1014,2115
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","22","Pires da Mota","3/1/2020 - 3/31/2020, Every day, Daily Average",1360,900,2054
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","23","Centro Cultural","3/1/2020 - 3/31/2020, Every day, Daily Average",1226,721,2084
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","24","Liberdade","3/1/2020 - 3/31/2020, Every day, Daily Average",1277,733,2223
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","25","Treze de Maio","3/1/2020 - 3/31/2020, Every day, Daily Average",1097,626,1920
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","26","Bexiga","3/1/2020 - 3/31/2020, Every day, Daily Average",1013,595,1722
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","27","Bela Vista","3/1/2020 - 3/31/2020, Every day, Daily Average",1135,674,1909
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","28","São Carlos do Pinhal","3/1/2020 - 3/31/2020, Every day, Daily Average",1601,977,2621
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","29","Masp","3/1/2020 - 3/31/2020, Every day, Daily Average",1170,696,1964
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","30","Higienópolis","3/1/2020 - 3/31/2020, Every day, Daily Average",1419,943,2133
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","31","Vila Buarque","3/1/2020 - 3/31/2020, Every day, Daily Average",1470,889,2428
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","32","Consolação","3/1/2020 - 3/31/2020, Every day, Daily Average",1596,998,2551
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","33","Pacaembu","3/1/2020 - 3/31/2020, Every day, Daily Average",1134,761,1688
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","34","FAAP","3/1/2020 - 3/31/2020, Every day, Daily Average",1066,698,1627
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","35","Santa Cecília","3/1/2020 - 3/31/2020, Every day, Daily Average",1038,618,1742
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","36","Marechal Deodoro","3/1/2020 - 3/31/2020, Every day, Daily Average",863,523,1423
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","37","Rudge","3/1/2020 - 3/31/2020, Every day, Daily Average",488,289,823
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","38","Catumbi","3/1/2020 - 3/31/2020, Every day, Daily Average",581,334,1007
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","39","Belém","3/1/2020 - 3/31/2020, Every day, Daily Average",713,420,1210
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","40","Quarta Parada","3/1/2020 - 3/31/2020, Every day, Daily Average",1015,670,1537
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","41","Belenzinho","3/1/2020 - 3/31/2020, Every day, Daily Average",913,606,1373
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","42","Celso Garcia","3/1/2020 - 3/31/2020, Every day, Daily Average",774,524,1143
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","43","Mooca","3/1/2020 - 3/31/2020, Every day, Daily Average",1261,849,1872
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","44","Alto da Mooca","3/1/2020 - 3/31/2020, Every day, Daily Average",1521,1111,2082
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","45","Parque da Mooca","3/1/2020 - 3/31/2020, Every day, Daily Average",1347,947,1915
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","46","Água Rasa","3/1/2020 - 3/31/2020, Every day, Daily Average",1490,1033,2147
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","47","Vila Bertioga","3/1/2020 - 3/31/2020, Every day, Daily Average",1351,943,1933
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","48","Regente Feijó","3/1/2020 - 3/31/2020, Every day, Daily Average",1151,789,1676
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","49","Ana Rosa","3/1/2020 - 3/31/2020, Every day, Daily Average",1248,758,2053
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","50","Jardim da Glória","3/1/2020 - 3/31/2020, Every day, Daily Average",1472,1053,2057
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","51","Chácara Klabin","3/1/2020 - 3/31/2020, Every day, Daily Average",1599,1151,2220
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","52","Vila Mariana","3/1/2020 - 3/31/2020, Every day, Daily Average",1621,1121,2342
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","53","Santa Cruz","3/1/2020 - 3/31/2020, Every day, Daily Average",1673,1193,2344
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","54","Vila Clementino","3/1/2020 - 3/31/2020, Every day, Daily Average",1566,993,2469
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","55","França Pinto","3/1/2020 - 3/31/2020, Every day, Daily Average",1494,973,2292
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","56","Rodrigues Alves","3/1/2020 - 3/31/2020, Every day, Daily Average",1208,738,1976
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","57","Paraíso","3/1/2020 - 3/31/2020, Every day, Daily Average",1236,752,2031
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","58","Bosque da Saúde","3/1/2020 - 3/31/2020, Every day, Daily Average",1819,1336,2475
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","59","Saúde","3/1/2020 - 3/31/2020, Every day, Daily Average",2042,1473,2828
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","60","Planalto Paulista","3/1/2020 - 3/31/2020, Every day, Daily Average",1672,1072,2607
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","61","Mirandópolis","3/1/2020 - 3/31/2020, Every day, Daily Average",1640,1045,2572
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","62","Parque Ibirapuera","3/1/2020 - 3/31/2020, Every day, Daily Average",1358,839,2197
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","63","Jardim Luzitânia","3/1/2020 - 3/31/2020, Every day, Daily Average",1431,898,2278
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","64","Moema","3/1/2020 - 3/31/2020, Every day, Daily Average",1584,1009,2486
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","65","Vila Helena","3/1/2020 - 3/31/2020, Every day, Daily Average",2011,1325,3050
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","66","Bandeirantes","3/1/2020 - 3/31/2020, Every day, Daily Average",1745,1119,2721
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","67","Vila Nova Conceição","3/1/2020 - 3/31/2020, Every day, Daily Average",1730,1065,2809
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","68","Chácara Itaim","3/1/2020 - 3/31/2020, Every day, Daily Average",1960,1235,3109
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","69","Vila Olímpia","3/1/2020 - 3/31/2020, Every day, Daily Average",2040,1276,3260
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","70","Hélio Pelegrino","3/1/2020 - 3/31/2020, Every day, Daily Average",2255,1493,3404
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","71","Brooklin","3/1/2020 - 3/31/2020, Every day, Daily Average",2058,1395,3035
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","72","Vila Cordeiro","3/1/2020 - 3/31/2020, Every day, Daily Average",2251,1511,3351
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","73","Berrini","3/1/2020 - 3/31/2020, Every day, Daily Average",2113,1365,3270
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","74","Campinas","3/1/2020 - 3/31/2020, Every day, Daily Average",1401,834,2351
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","75","Pamplona","3/1/2020 - 3/31/2020, Every day, Daily Average",1360,824,2243
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","76","Jardins","3/1/2020 - 3/31/2020, Every day, Daily Average",1730,1070,2796
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","77","Clínicas","3/1/2020 - 3/31/2020, Every day, Daily Average",1462,963,2219
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","78","Oscar Freire","3/1/2020 - 3/31/2020, Every day, Daily Average",1442,901,2306
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","79","Trianon","3/1/2020 - 3/31/2020, Every day, Daily Average",1394,852,2279
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","80","Jardim Paulistano","3/1/2020 - 3/31/2020, Every day, Daily Average",1694,1162,2469
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","81","Jardim Europa","3/1/2020 - 3/31/2020, Every day, Daily Average",2009,1270,3177
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","82","Pinheiros","3/1/2020 - 3/31/2020, Every day, Daily Average",2043,1354,3080
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","83","Vila Madalena","3/1/2020 - 3/31/2020, Every day, Daily Average",1458,1016,2090
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","84","PUC","3/1/2020 - 3/31/2020, Every day, Daily Average",1031,677,1569
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","85","Cardoso de Almeida","3/1/2020 - 3/31/2020, Every day, Daily Average",924,622,1371
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","86","Zequinha de Abreu","3/1/2020 - 3/31/2020, Every day, Daily Average",1146,792,1657
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","87","Sumaré","3/1/2020 - 3/31/2020, Every day, Daily Average",1208,855,1704
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","88","Perdizes","3/1/2020 - 3/31/2020, Every day, Daily Average",958,655,1399
"131","Rodoviaria Tiete, Terminal Rodoviário do Tietê - Vila Guilherme, São Paulo, São Paulo - SP","89","Vila Anglo Brasileira","3/1/2020 - 3/31/2020, Every day, Daily Average",1354,966,1897
